Emissor,CNPJ,Emissão,Série,Quantidade,Valor,PM,Dono,Competência,% do PL Dono
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,29/06/2022,1,11000.0,8478527.06,770.7751872727273,AFHI11,4/2022,2.9588189319400113
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/08/2022,3,7000.0,7116301.16,1016.6144514285714,AFHI11,4/2022,2.4834321396380212
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,27/09/2018,168,14471.0,4424952.36,305.7806896551724,AFHI11,4/2022,1.5442107718767641
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,19/08/2019,214,51.0,42891.19,841.0037254901961,AFHI11,4/2022,0.014968079253312672
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,22/12/2020,323,3100.0,1167046.17,376.4665064516129,AFHI11,4/2022,0.4072733716372759
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,23/12/2020,345,1340567.0,1318023.3,0.9831834589393891,AFHI11,4/2022,0.45996105988462205
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,23/12/2020,346,286460.0,290812.93,1.0151955944983593,AFHI11,4/2022,0.10148729807049116
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,16/08/2021,431,4000.0,4024677.85,1006.1694625,AFHI11,4/2022,1.404523796794914
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,16/08/2021,432,5000.0,5030847.31,1006.169462,AFHI11,4/2022,1.7556547451211977
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/09/2021,435,5000.0,3076663.45,615.3326900000001,AFHI11,4/2022,1.0736876816747307
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,27/12/2021,484,6647.0,5904306.29,888.2663291710546,AFHI11,4/2022,2.0604726631402044
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,22/10/2020,1,5545.0,3086662.62,556.6569197475203,AFHI11,4/2022,1.0771771714517069
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,09/12/2021,2,10000.0,10312116.44,1031.211644,AFHI11,4/2022,3.598701181834976
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,06/06/2022,1,9000.0,8781098.96,975.6776622222224,AFHI11,4/2022,3.0644098511713356
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,23/09/2022,1,6000.0,5930667.36,988.44456,AFHI11,4/2022,2.0696720951205743
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,14/10/2019,47,3090.0,1866319.88,603.9870161812297,AFHI11,4/2022,0.6513044724539699
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/10/2020,76,4415.0,3704622.49,839.0990917327293,AFHI11,4/2022,1.292831535658594
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,22/03/2021,219,6093.0,4806798.15,788.9049975381586,AFHI11,4/2022,1.6774665301633445
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,25/03/2021,238,22746.0,11361875.01,499.51090345555264,AFHI11,4/2022,3.9650437681004584
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,277,8388.0,9228411.45,1100.1921137339054,AFHI11,4/2022,3.220512043750199
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,279,9920.0,10454742.5,1053.905493951613,AFHI11,4/2022,3.6484745308529853
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,315,14687.0,15478732.48,1053.9070252604345,AFHI11,4/2022,5.401736219057224
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,316,9733.0,10257632.19,1053.9024134388164,AFHI11,4/2022,3.579687380351331
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,317,10893.0,11480157.82,1053.9023060681172,AFHI11,4/2022,4.006321859810773
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,20/12/2021,402,7357.0,7388024.77,1004.2170409134158,AFHI11,4/2022,2.5782576860841844
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,71,9000.0,3263703.67,362.6337411111111,BARI11,4/2022,0.7397627606101909
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,71,2822.0,1023352.41,362.63373848334516,BARI11,4/2022,0.23195672170160353
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,71,9112.0,3304318.65,362.63374122036873,BARI11,4/2022,0.7489686974123295
HABITASEC SECURITIZADORA,09.304.427/0001-58,1,181,9659.0,10561181.45,1093.4031939124131,BARI11,4/2022,2.393835205252301
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,81,12000.0,11718927.22,976.5772683333333,BARI11,4/2022,2.6562540071712792
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,81,3000.0,2929731.8,976.5772666666666,BARI11,4/2022,0.6640635006595018
APICE SECURITIZADORA,12.130.744/0001-00,1,212,7100.0,6211323.55,874.8343028169014,BARI11,4/2022,1.407880837536666
APICE SECURITIZADORA,12.130.744/0001-00,1,212,5000.0,4374171.51,874.834302,BARI11,4/2022,0.991465377621139
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,80,4449.0,21707931.38,4879.283295122499,BARI11,4/2022,4.920397459002579
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,80,3142.0,15330708.11,4879.283294080204,BARI11,4/2022,3.474913196872019
VIRGO SEC,08.769.451/0001-08,1,113,19687.0,11210328.2,569.4279575354294,BARI11,4/2022,2.5409731320914535
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,88,83747.0,59317552.39,708.2946540174573,BARI11,4/2022,13.44512883078813
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,89,35256.0,13581607.86,385.22826923076923,BARI11,4/2022,3.078455870976383
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,90,3917.0,1804919.08,460.79118713301,BARI11,4/2022,0.4091094217811772
OURINVEST SECURITIZADORA,12.320.349/0001-90,1,35,5873.0,4703743.96,800.9099199727567,BARI11,4/2022,1.066167449281053
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,91,24730.0,10994845.62,444.59545572179536,BARI11,4/2022,2.492131078902168
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,92,4364.0,2482747.73,568.9156118240147,BARI11,4/2022,0.5627484907793374
CIBRASEC,02.105.040/0001-23,1,277,7439.0,8449688.25,1135.8634561096922,BARI11,4/2022,1.91523659564212
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,94,38636.0,21031212.27,544.3423819753598,BARI11,4/2022,4.767009882313893
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,95,36507.0,25129713.33,688.3532837538006,BARI11,4/2022,5.695990808609016
VIRGO SEC,08.769.451/0001-08,1,347,12000.0,11401981.54,950.1651283333333,BARI11,4/2022,2.5844139644138817
APICE SECURITIZADORA,12.130.744/0001-00,1,435,10000.0,6142460.02,614.246002,BARI11,4/2022,1.3922719832382724
OURINVEST SECURITIZADORA,12.320.349/0001-90,1,46,8500.0,6314596.47,742.8937023529411,BARI11,4/2022,1.4312890473866355
APICE SECURITIZADORA,12.320.349/0001-90,1,473,7276.0,7773134.77,1068.3252844969763,BARI11,4/2022,1.7618865612423267
APICE SECURITIZADORA,12.130.744/0001-00,1,486,16415.0,17259030.16,1051.4182247943954,BARI11,4/2022,3.9119935777184525
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,103,10000.0,8657501.15,865.750115,BARI11,4/2022,1.9623402116987856
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,1,73,6500.0,6517271.07,1002.6570876923078,BARI11,4/2022,1.4772279979659222
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,2,73,3000.0,3008200.26,1002.7334199999999,BARI11,4/2022,0.6818494427853169
BARIGUI SECURITIZADORA,10.608.405/0001-60,12,1,20000.0,19183428.43,959.1714215,BARI11,4/2022,4.348184580539697
BARIGUI SECURITIZADORA,10.608.405/0001-60,12,2,1598.0,1526123.32,955.0208510638298,BARI11,4/2022,0.3459165764993578
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,109,13628.0,12192605.93,894.6731677428822,BARI11,4/2022,2.763619719742811
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,110,3288.0,3121179.43,949.2638169099757,BARI11,4/2022,0.7074577060167176
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,111,19609.0,19294654.37,983.969318680198,BARI11,4/2022,4.373395450381279
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,113,12738.0,12043465.33,945.4753752551421,BARI11,4/2022,2.7298149772996774
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,19,4099.0,4117931.27,1004.6185093925347,BARI11,4/2022,0.933385047270002
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,112,12663.0,12721484.2,1004.6185106214956,BARI11,4/2022,2.883497162244183
BARIGUI SECURITIZADORA,10.608.405/0001-60,1,20,5552.0,5249279.28,945.4753746397695,BARI11,4/2022,1.1898204383814894
CRI_14E0026716 - VIRGOSEC,08.769.451/0001-08,1,1,1.0,55789.35,55789.35,BCRI11,04/2022,0.008881074390525203
CRI_14E0026716 - VIRGOSEC,08.769.451/0001-08,1,1,4.0,223157.4,55789.35,BCRI11,04/2022,0.035524297562100814
CRI_14E0026716 - VIRGOSEC,08.769.451/0001-08,1,1,10.0,557893.52,55789.352,BCRI11,04/2022,0.08881074708904049
CRI_15J0170872 - VIRGOSEC,08.769.451/0001-08,1,19,100.0,109749.79,1097.4978999999998,BCRI11,04/2022,0.017471005654923728
CRI_16L1024319 - VIRGOSEC,08.769.451/0001-08,1,31,45.0,1771189.44,39359.76533333333,BCRI11,04/2022,0.2819546235321379
CRI_17B0048606 - VIRGOSEC,08.769.451/0001-08,1,32,10.0,475758.71,47575.871,BCRI11,04/2022,0.0757357541439416
CRI_17B0048606 - VIRGOSEC,08.769.451/0001-08,1,32,10.0,475758.71,47575.871,BCRI11,04/2022,0.0757357541439416
CRI_19G0801197_DU2 - VIRGOSEC,08.769.451/0001-08,4,45,9000.0,11127610.16,1236.401128888889,BCRI11,04/2022,1.7713978316600585
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4,47,2200.0,1337807.14,608.0941545454544,BCRI11,04/2022,0.21296474561033185
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4,47,8000.0,4864753.23,608.09415375,BCRI11,04/2022,0.7744172557518195
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4,47,23246.0,14135756.72,608.0941546932806,BCRI11,04/2022,2.2502629443914755
CRI_19I0739560 - VIRGOSEC,08.769.451/0001-08,4,47,7495.0,4557665.68,608.0941534356238,BCRI11,04/2022,0.7255321661073957
CRI_19I0739706 - VIRGOSEC,08.769.451/0001-08,4,48,5049.0,2772896.97,549.1972608437314,BCRI11,04/2022,0.44141586643027636
CRI_20I0871906_DU2 - VIRGOSEC,08.769.451/0001-08,4,48,7525.0,6594289.11,876.3174897009967,BCRI11,04/2022,1.0497410731356478
CRI_20I0873273_DU2 - VIRGOSEC,08.769.451/0001-08,4,118,2150.0,1842915.07,857.1698,BCRI11,04/2022,0.29337258512762676
CRI_20I0873600_DU2 - VIRGOSEC,08.769.451/0001-08,4,120,1792.0,1476242.62,823.7961049107143,BCRI11,04/2022,0.2350022096813071
CRI_20K0866670 - VIRGOSEC,08.769.451/0001-08,4,152,17962.0,17814209.31,991.7720359648146,BCRI11,04/2022,2.8358336867250946
CRI_21D0456641 - VIRGOSEC,08.769.451/0001-08,4,203,18000.0,17388795.9,966.0442166666666,BCRI11,04/2022,2.768112371797837
CRI_21F0568504 - VIRGOSEC,08.769.451/0001-08,4,301,17901.0,17954548.1,1002.9913468521313,BCRI11,04/2022,2.8581741376152077
CRI_21F0569265 - VIRGOSEC,08.769.451/0001-08,4,302,5000.0,4033393.14,806.678628,BCRI11,04/2022,0.6420735233978178
CRI_21H0001405 - VIRGOSEC,08.769.451/0001-08,4,331,7000.0,7686409.55,1098.058507142857,BCRI11,04/2022,1.223595094934667
CRI_15L0542353 - TRUE SEC,12.130.744/0001-00,1,22,47.0,4049505.18,86159.68468085107,BCRI11,04/2022,0.6446383897356245
CRI_16G0500404_DU4 - TRUE SEC,12.130.744/0001-00,1,74,50.0,142777.35,2855.547,BCRI11,04/2022,0.022728643847473647
CRI_16G0500404_DU4 - TRUE SEC,12.130.744/0001-00,1,74,400.0,1142218.85,2855.547125,BCRI11,04/2022,0.1818291587392603
CRI_16L0152594 - TRUE SEC,12.130.744/0001-00,1,83,5.0,6302743.96,1260548.792,BCRI11,04/2022,1.003330169166578
CRI_18F0879525 - TRUE SEC,12.130.744/0001-00,1,149,3000.0,1179095.29,393.03176333333334,BCRI11,04/2022,0.18769949791506604
CRI_18F0879525 - TRUE SEC,12.130.744/0001-00,1,149,2000.0,786063.52,393.03176,BCRI11,04/2022,0.1251329975487812
CRI_19L0882479 - TRUE SEC,12.130.744/0001-00,1,282,343.0,38394250.02,111936.58897959185,BCRI11,04/2022,6.111958475874765
CRI_20F0834225 - TRUE SEC,12.130.744/0001-00,1,275,10000.0,10153391.09,1015.339109,BCRI11,04/2022,1.61631246082605
CRI_21D0737500 - TRUE SEC,12.130.744/0001-00,1,371,28765.0,30269410.21,1052.3000246827742,BCRI11,04/2022,4.818569921182684
CRI_21F1035597_DU2 - TRUE SEC,12.130.744/0001-00,1,362,14819.0,14777891.23,997.2259416964707,BCRI11,04/2022,2.3524839660028305
CRI_21F1035597- TRUE SEC,12.130.744/0001-00,1,362,20000.0,20134833.23,1006.7416615000001,BCRI11,04/2022,3.2052524676564413
CRI_13F0056986 - HABITASEC ,09.304.427/0001-58,1,32,2000.0,916486.52,458.24326,BCRI11,04/2022,0.145894959558295
CRI_13F0056986 - HABITASEC ,09.304.427/0001-58,1,32,15000.0,6873648.95,458.24326333333335,BCRI11,04/2022,1.0942122046466838
CRI_15K0592011 - HABITASEC ,09.304.427/0001-58,1,62,25.0,8651586.43,346063.4572,BCRI11,04/2022,1.3772410447672965
CRI_16F0242080 - HABITASEC ,09.304.427/0001-58,1,64,1581.0,99545.27,62.963485135989885,BCRI11,04/2022,0.01584655401245788
CRI_19G0228153 - HABITASEC ,09.304.427/0001-58,1,148,50.0,44279.19,885.5838,BCRI11,04/2022,0.007048778670878936
CRI_19G0228153 - HABITASEC ,09.304.427/0001-58,1,148,6950.0,6154808.71,885.5839870503597,BCRI11,04/2022,0.9797804421984209
CRI_19J0713613 - HABITASEC ,09.304.427/0001-58,1,162,9826.0,8987404.33,914.6554376144921,BCRI11,04/2022,1.4306997022273666
CRI_20A1026890 - HABITASEC ,09.304.427/0001-58,1,177,10000.0,3791461.75,379.146175,BCRI11,04/2022,0.6035606052155273
CRI_10G0033154 - GAIA SECURIT,07.587.384/0001-30,4,7,1.0,211671.09,211671.09,BCRI11,04/2022,0.03369579851017364
CRI_10G0033154 - GAIA SECURIT,07.587.384/0001-30,4,7,3.0,635013.27,211671.09,BCRI11,04/2022,0.10108739553052093
CRI_10G0033154 - GAIA SECURIT,07.587.384/0001-30,4,7,8.0,1693368.73,211671.09125,BCRI11,04/2022,0.26956638967328334
CRI_13D0463614 - GAIA SECURIT,07.587.384/0001-30,4,7,2.0,208266.94,104133.47,BCRI11,04/2022,0.03315389383864572
CRI_19K1003755 - GAIA SECURIT,07.587.384/0001-30,4,130,181.0,14447322.29,79819.46016574586,BCRI11,04/2022,2.299860887452228
CRI_20D1003071 - FORTE SEC,12.979.898/0001-70,1,395,3000.0,2222968.61,740.9895366666666,BCRI11,04/2022,0.35387308855923955
CRI_20D1003072 - FORTE SEC,12.979.898/0001-70,1,398,2010.0,1590168.88,791.1287960199004,BCRI11,04/2022,0.2531380651822999
CRI_20G0684774 - FORTE SEC,12.979.898/0001-70,1,438,20000.0,23753227.81,1187.6613905,BCRI11,04/2022,3.7812626100806352
CRI_20H0206719 - FORTE SEC,12.979.898/0001-70,1,389,7200.0,1685281.66,234.06689722222222,BCRI11,04/2022,0.26827901367282114
CRI_20H0206727 - FORTE SEC,12.979.898/0001-70,1,390,2000.0,502976.21,251.48810500000002,BCRI11,04/2022,0.08006849224223668
CRI_20L0504499 - FORTE SEC,12.979.898/0001-70,1,491,200.0,244315.1,1221.5755,BCRI11,04/2022,0.03889237959984485
CRI_20L0504499 - FORTE SEC,12.979.898/0001-70,1,491,17200.0,21011098.86,1221.5755151162791,BCRI11,04/2022,3.3447446869759068
CRI_20L0504499 - FORTE SEC,12.979.898/0001-70,1,491,7000.0,8551028.6,1221.5755142857142,BCRI11,04/2022,1.3612333019135119
CRI_21F0950048 - FORTE SEC,12.979.898/0001-70,1,575,12164.0,12441937.85,1022.8492148964157,BCRI11,04/2022,1.9806248971916902
CRI_21F0950049 - FORTE SEC,12.979.898/0001-70,1,576,1121.0,1156049.37,1031.2661641391617,BCRI11,04/2022,0.1840308312265656
CRI_21H0042096 - FORTE SEC,12.979.898/0001-70,1,606,18813.0,18116614.1,962.9837931217776,BCRI11,04/2022,2.883973330510892
CRI_21J0856192 - FORTE SEC,12.979.898/0001-70,1,649,20000.0,23004922.24,1150.2461119999998,BCRI11,04/2022,3.662140278775209
CRI_13L0034539 - BARI SEC,10.608.405/0001-60,1,1,9.0,3464908.98,384989.88666666666,BCRI11,04/2022,0.5515768584466176
CRI_13L0034539 - BARI SEC,10.608.405/0001-60,1,1,9.0,3464908.98,384989.88666666666,BCRI11,04/2022,0.5515768584466176
CRI_13L0034539 - BARI SEC,10.608.405/0001-60,1,1,1.0,384989.88,384989.88,BCRI11,04/2022,0.061286316543916926
CRI_17B0174140 - BARI SEC,10.608.405/0001-60,1,52,39.0,6382837.03,163662.48794871796,BCRI11,04/2022,1.0160801387008267
CRI_19G0834961 - BARI SEC,10.608.405/0001-60,1,70,5.0,50744.77,10148.954,BCRI11,04/2022,0.008078030615163856
CRI_19G0834961 - BARI SEC,10.608.405/0001-60,1,70,500.0,5074477.25,10148.9545,BCRI11,04/2022,0.8078031013137412
CRI_19G0834961 - BARI SEC,10.608.405/0001-60,1,70,205.0,2080535.67,10148.954487804878,BCRI11,04/2022,0.3311992711406603
CRI_19G0834961 - BARI SEC,10.608.405/0001-60,1,70,190.0,1928301.35,10148.95447368421,BCRI11,04/2022,0.3069651777032745
CRI_20F0755573 - COMP SEC  DE CRED VERT 2,25.005.683/0001-09,23,2,448.0,240599.69,537.0528794642858,BCRI11,04/2022,0.03830092562876791
CRI_20F0755573 - COMP SEC  DE CRED VERT 2,25.005.683/0001-09,23,2,4975.0,2671838.11,537.0528864321608,BCRI11,04/2022,0.42532836490029485
CRI_21E0750441_DU - OURINVESTSEC,12.320.349/0001-90,1,35,22491.0,17730697.72,788.3463483171046,BCRI11,04/2022,2.822539524967321
CRI_19B0177968_DU - NOVA SECURIT,30.180.281/0001-72,1,31,500.0,313476.27,626.95254,BCRI11,04/2022,0.049902106289719535
CRI_19B0177968_DU - NOVA SECURIT,30.180.281/0001-72,1,31,4500.0,2821286.43,626.95254,BCRI11,04/2022,0.44911895660747586
CRI_13G0249947 - RB CAPITAL SA,02.773.542/0001-22,1,77,248.0,138742.39,559.445120967742,BCRI11,04/2022,0.022086320896537788
CRI_13I0061118 - RBCAPITALSEC,03.559.006/0001-91,1,94,6.0,347145.63,57857.605,BCRI11,04/2022,0.055261912253427185
CRI_16I0965520 - RBCAPITALSEC,03.559.006/0001-91,1,130,575.0,205285.34,357.01798260869566,BCRI11,04/2022,0.03267925465746167
CRI_17C0868823 - RBCAPITALSEC,03.559.006/0001-91,1,153,2513.0,2581878.02,1027.4086828491843,BCRI11,04/2022,0.4110076701535673
CRI_17C0868823 - RBCAPITALSEC,03.559.006/0001-91,1,153,4370.0,4489775.95,1027.4086842105264,BCRI11,04/2022,0.7147248392164629
CRI_19J0133907 - RBCAPITALSEC,03.559.006/0001-91,1,219,9021.0,6874542.15,762.0598769537746,BCRI11,04/2022,1.0943543926385786
CRI_20L0653261 - RBCAPITALSEC,03.559.006/0001-91,1,305,19550.0,22688099.16,1160.5165810741687,BCRI11,04/2022,3.6117053957354295
CRI_21F0099843 - RBCAPITALSEC,03.559.006/0001-91,1,338,4000.0,3137013.13,784.2532825,BCRI11,04/2022,0.4993793075485611
CRI_21F0099843 - RBCAPITALSEC,03.559.006/0001-91,1,338,2800.0,2195909.19,784.2532821428571,BCRI11,04/2022,0.3495655151248033
CRI_21F0099843 - RBCAPITALSEC,03.559.006/0001-91,1,338,3600.0,2823311.81,784.2532805555555,BCRI11,04/2022,0.44944137567937903
CRI_21F0099843 - RBCAPITALSEC,03.559.006/0001-91,1,338,1600.0,1254805.25,784.25328125,BCRI11,04/2022,0.19975172270104558
CRI_21G0856704 - RBCAPITALSEC,03.559.006/0001-91,1,371,16000.0,17444724.61,1090.295288125,BCRI11,04/2022,2.7770156308262384
CRI_21I0140051 - RBCAPITALSEC,03.559.006/0001-91,1,378,3200.0,2717128.27,849.102584375,BCRI11,04/2022,0.43253807930131927
CRI_21I0140051 - RBCAPITALSEC,03.559.006/0001-91,1,378,2085.0,1770378.89,849.1025851318944,BCRI11,04/2022,0.2818255925459866
CRI_21K0001807 - RBCAPITALSEC,03.559.006/0001-91,1,397,25000.0,24480846.25,979.23385,BCRI11,04/2022,3.8970917691147147
CRI_20F0755566 - SEC DE CRED IMOB VERT S/A,33.824.597/0001-48,23,1,5423.0,3198983.53,589.8918550617739,BCRI11,04/2022,0.5092443397170772
CRI_21G0708865 - VIRGOSEC,08.769.451/0001-08,4,265,9000.0,9025390.56,1002.8211733333334,BICE11,04/2022,13.037041894786821
CRI_21G0708865 - VIRGOSEC,08.769.451/0001-08,4,265,2960.0,2968350.67,1002.8211722972973,BICE11,04/2022,4.287738218744578
CRI_21G0708865 - VIRGOSEC,08.769.451/0001-08,4,265,4516.0,4528740.42,1002.8211736049601,BICE11,04/2022,6.541697912533821
CRI_21G0708865 - VIRGOSEC,08.769.451/0001-08,4,265,219.0,219628.08,1002.8679452054794,BICE11,04/2022,0.3172494820248079
CRI_22J1203611_DU2 - CANAL CIA DE SEC,04.181.137/5000-19,13,1,10810.0,10910128.98,1009.262625346901,BICE11,04/2022,15.7595183991448
CRI_22J1379218 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,1,1,12690.0,12804758.15,1009.043195429472,BICE11,04/2022,18.49628194418691
CRI_22J1379218 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,1,1,2162.0,2177642.28,1007.2350971322849,BICE11,04/2022,3.145571756422593
CRI_22J1379218 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,1,1,1215.0,1223205.24,1006.7532839506173,BICE11,04/2022,1.7669017040081163
CRI_22J1379218 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,1,1,7.0,7063.3,1009.0428571428572,BICE11,04/2022,0.010202831379238147
CRI_22J1381567 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,2,1,8930.0,9010755.74,1009.043195968645,BICE11,04/2022,13.015902115827199
CRI_22J1381567 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,2,1,658.0,662760.69,1007.2350911854103,BICE11,04/2022,0.9573479202154128
CRI_22J1381567 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,2,1,1590.0,1600737.72,1006.7532830188679,BICE11,04/2022,2.312241733969409
CRI_22J1381567 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,2,1,9.0,9081.38,1009.0422222222221,BICE11,04/2022,0.013117917804820087
CRI_22J1381764 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,3,1,7050.0,7113754.53,1009.0431957446809,BICE11,04/2022,10.275712194424917
CRI_22J1381764 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,3,1,188.0,189360.19,1007.2350531914893,BICE11,04/2022,0.27352796688665315
CRI_22J1381764 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,3,1,935.0,941481.14,1006.9317005347593,BICE11,04/2022,1.3599554483248486
CRI_22J1381764 - PLAYBANCO SECURITIZADORA,40.446.476/0001-75,3,1,5.0,5045.21,1009.042,BICE11,04/2022,0.007287730508805528
RB Capital Companhia de Securitização,02.773.542/0001-22,1,210,3103.0,1471884.12,474.34228810828233,BICR11,04/2022,2.959889412656994
Vert Companhia Securitizadora,25.005.683/0001-09,7,1,4605.0,4629827.45,1005.3914115092291,BICR11,04/2022,9.310364223294783
RB Capital Companhia de Securitização,02.773.542/0001-22,1,234,4000.0,4117255.0,1029.31375,BICR11,04/2022,8.279605247530675
RB Capital Companhia de Securitizacao,02.773.542/0001-22,1,108,3134.0,1945838.15,620.8800733886407,BICR11,04/2022,3.912988570682501
Travessia Securitizadora S.A.,31.908.224/0001-20,1,36,4250.0,405489.99,95.4094094117647,BICR11,04/2022,0.8154212087969195
Isec Securitizadora S.A.,08.769.451/0001-08,4,100,2049.0,581193.13,283.6472083943387,BICR11,04/2022,1.1687519206308035
Habitasec Securitizadora S.A.,09.304.427/0001-58,1,148,3864.0,3323731.9,860.1790631469979,BICR11,04/2022,6.683867790706453
Bari Securitizadora S.A.,10.608.405/0001-60,1,82,2850.0,3072001.43,1077.8952385964913,BICR11,04/2022,6.177649710850977
Isec Securitizadora S.A.,08.769.451/0001-08,4,93,1475.0,1481640.51,1004.5020406779661,BICR11,04/2022,2.979509051916878
Gaia Securitizadora S.A.,07.587.384/0001-30,4,167,1000.0,139649.65,139.64965,BICR11,04/2022,0.28082884712164347
RB Capital Companhia de Securitização,02.773.542/0001-22,1,305,1500.0,1747326.04,1164.8840266666666,BICR11,04/2022,3.5137900979975725
Isec Securitizadora S.A.,08.769.451/0001-08,4,175,1500.0,1692500.75,1128.3338333333334,BICR11,04/2022,3.4035390305311677
Bari Securitizadora S.A.,10.608.405/0001-60,1,64,219.0,1408981.1,6433.703652968037,BICR11,04/2022,2.8333944118670193
RB Capital Companhia de Securitização,02.773.542/0001-22,1,455,1864.0,2002989.0,1074.5649141630902,BICR11,04/2022,4.027916229416497
BARI SECURITIZADORA S.A.,10.608.405/0001-60,1,101,3200.0,3001410.44,937.9407625,BLUR11,4/2022,33.06258529215976
FORTE SECURITIZADORA S.A.,12.979.898/0001-70,1,649,800.0,777347.07,971.6838375,BLUR11,4/2022,8.56300873115024
FORTE SECURITIZADORA S.A.,12.979.898/0001-70,1,576,62.0,62444.21,1007.1646774193548,BLUR11,4/2022,0.6878656086524891
FORTE SECURITIZADORA S.A.,12.979.898/0001-70,1,638,1777.0,1794508.59,1009.8528925154756,BLUR11,4/2022,19.767737368964557
