,assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,symbol
6,BRNEWUCTF005,2023-01-13T00:00:00.000Z,0.09,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2022-12-29T00:00:00.000Z,,NEWU11
7,BRNEWUCTF005,2022-12-14T00:00:00.000Z,0.08,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2022-11-30T00:00:00.000Z,,NEWU11
8,BRNEWUCTF005,2020-06-24T00:00:00.000Z,20.21563342,Junho/2020,2020-06-18T00:00:00.000Z,BRNEWUCTF005,AMORTIZACAO RF,2020-06-18T00:00:00.000Z,,NEWU11
0,BROCRECTF001,2023-07-18T00:00:00.000Z,3.93,11/07/2023/2023,2023-07-11T00:00:00.000Z,BROCRECTF001,RENDIMENTO,2023-07-11T00:00:00.000Z,,OCRE11
1,BROCRECTF001,2023-06-05T00:00:00.000Z,0.2114,Junho/2023,2023-06-01T00:00:00.000Z,BROCRECTF001,RENDIMENTO,2023-06-02T00:00:00.000Z,,OCRE11
0,BROGHYCTF001,2023-07-21T00:00:00.000Z,0.13,JUNHO/2023,2023-06-30T00:00:00.000Z,BROGHYCTF001,RENDIMENTO,2023-06-30T00:00:00.000Z,,OGHY11
1,BROGHYCTF001,2023-06-22T00:00:00.000Z,0.13,MAIO/2023,2023-05-31T00:00:00.000Z,BROGHYCTF001,RENDIMENTO,2023-05-31T00:00:00.000Z,,OGHY11
2,BROGHYCTF001,2023-05-22T00:00:00.000Z,0.13,ABRIL/2023,2023-03-31T00:00:00.000Z,BROGHYCTF001,RENDIMENTO,2023-04-28T00:00:00.000Z,,OGHY11
3,BROGHYCTF001,2023-04-25T00:00:00.000Z,0.13,MARCO/2023,2023-03-31T00:00:00.000Z,BROGHYCTF001,RENDIMENTO,2023-03-31T00:00:00.000Z,,OGHY11
4,BROGHYCTF001,2023-03-21T00:00:00.000Z,0.12,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BROGHYCTF001,RENDIMENTO,2023-02-28T00:00:00.000Z,,OGHY11
5,BROGHYCTF001,2023-02-23T00:00:00.000Z,0.12,JANEIRO/2023,2023-01-31T00:00:00.000Z,BROGHYCTF001,RENDIMENTO,2023-01-31T00:00:00.000Z,,OGHY11
6,BROGHYR01M11,2023-01-20T00:00:00.000Z,0.15,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BROGHYR01M11,RENDIMENTO,2022-12-29T00:00:00.000Z,,
7,BROGHYR02M10,2023-01-20T00:00:00.000Z,0.16,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BROGHYR02M10,RENDIMENTO,2022-12-29T00:00:00.000Z,,
8,BROGHYR04M18,2023-01-20T00:00:00.000Z,0.03,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BROGHYR04M18,RENDIMENTO,2022-12-29T00:00:00.000Z,,
9,BROGHYR01M11,2022-12-21T00:00:00.000Z,0.1,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BROGHYR01M11,RENDIMENTO,2022-11-30T00:00:00.000Z,,
10,BROGHYR02M10,2022-12-21T00:00:00.000Z,0.02,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BROGHYR02M10,RENDIMENTO,2022-11-30T00:00:00.000Z,,
0,BROUJPCTF006,2023-07-14T00:00:00.000Z,1.25,JUNHO/2023,2023-06-30T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2023-06-30T00:00:00.000Z,,OUJP11
1,BROUJPCTF006,2023-06-15T00:00:00.000Z,1.25,MAIO/2023,2023-05-31T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2023-05-31T00:00:00.000Z,,OUJP11
2,BROUJPCTF006,2023-05-15T00:00:00.000Z,1.25,ABRIL/2023,2023-04-28T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2023-04-28T00:00:00.000Z,,OUJP11
3,BROUJPCTF006,2023-04-17T00:00:00.000Z,1.25,MARÇO/2023,2023-03-31T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2023-03-31T00:00:00.000Z,,OUJP11
4,BROUJPCTF006,2023-03-14T00:00:00.000Z,1.25,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2023-02-28T00:00:00.000Z,,OUJP11
5,BROUJPCTF006,2023-02-14T00:00:00.000Z,1.25,JANEIRO/2023,2023-01-31T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2023-01-31T00:00:00.000Z,,OUJP11
6,BROUJPCTF006,2023-01-13T00:00:00.000Z,1.25,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2022-12-29T00:00:00.000Z,,OUJP11
7,BROUJPCTF006,2022-12-14T00:00:00.000Z,1.2,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2022-11-30T00:00:00.000Z,,OUJP11
8,BROUJPCTF006,2022-11-16T00:00:00.000Z,1.2,OUTUBRO/2022,2022-10-31T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2022-10-31T00:00:00.000Z,,OUJP11
9,BROUJPCTF006,2022-10-17T00:00:00.000Z,1.2,SETEMBRO/2022,2022-09-30T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2022-09-30T00:00:00.000Z,,OUJP11
10,BROUJPCTF006,2022-09-15T00:00:00.000Z,1.25,AGOSTO/2022,2022-08-31T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2022-08-31T00:00:00.000Z,,OUJP11
11,BROUJPCTF006,2022-08-12T00:00:00.000Z,1.35,JULHO/2022,2022-07-29T00:00:00.000Z,BROUJPCTF006,RENDIMENTO,2022-07-29T00:00:00.000Z,,OUJP11
0,BRPNCRCTF009,2023-07-14T00:00:00.000Z,0.92,Junho/2023,2023-06-30T00:00:00.000Z,BRPNCRCTF009,RENDIMENTO,2023-06-30T00:00:00.000Z,,PNCR11
0,BRPNDLCTF000,2023-07-14T00:00:00.000Z,5.89,Junho/2023,2023-06-30T00:00:00.000Z,BRPNDLCTF000,RENDIMENTO,2023-06-30T00:00:00.000Z,,PNDL11
0,BRPNRCCTF009,2023-07-14T00:00:00.000Z,0.92,Junho/2023,2023-06-30T00:00:00.000Z,BRPNRCCTF009,RENDIMENTO,2023-06-30T00:00:00.000Z,,PNRC11
1,BRPNRCCTF009,2023-06-15T00:00:00.000Z,0.85,Maio/2023,2023-05-31T00:00:00.000Z,BRPNRCCTF009,RENDIMENTO,2023-05-31T00:00:00.000Z,,PNRC11
2,BRPNRCCTF009,2023-05-15T00:00:00.000Z,0.85,abril/2023,2023-04-28T00:00:00.000Z,BRPNRCCTF009,RENDIMENTO,2023-04-28T00:00:00.000Z,,PNRC11
3,BRPNRCR01M15,2023-04-17T00:00:00.000Z,0.76,março/2023,2023-03-31T00:00:00.000Z,BRPNRCR01M15,RENDIMENTO,2023-03-31T00:00:00.000Z,,
4,BRPNRCR02M14,2023-04-17T00:00:00.000Z,0.76,março/2023,2023-03-31T00:00:00.000Z,BRPNRCR02M14,RENDIMENTO,2023-03-31T00:00:00.000Z,,
5,BRPNRCR03M13,2023-04-17T00:00:00.000Z,0.76,março/2023,2023-03-31T00:00:00.000Z,BRPNRCR03M13,RENDIMENTO,2023-03-31T00:00:00.000Z,,
6,BRPNRCR01M15,2023-03-14T00:00:00.000Z,0.64,fevereiro/2023,2023-02-28T00:00:00.000Z,BRPNRCR01M15,RENDIMENTO,2023-02-28T00:00:00.000Z,,
7,BRPNRCR02M14,2023-03-14T00:00:00.000Z,0.64,fevereiro/2023,2023-02-28T00:00:00.000Z,BRPNRCR02M14,RENDIMENTO,2023-02-28T00:00:00.000Z,,
8,BRPNRCR03M13,2023-03-14T00:00:00.000Z,0.64,fevereiro/2023,2023-02-28T00:00:00.000Z,BRPNRCR03M13,RENDIMENTO,2023-02-28T00:00:00.000Z,,
9,BRPNRCR01M15,2023-02-14T00:00:00.000Z,0.78,Janeiro/2023,2023-01-31T00:00:00.000Z,BRPNRCR01M15,RENDIMENTO,2023-01-31T00:00:00.000Z,,
10,BRPNRCR02M14,2023-02-14T00:00:00.000Z,0.78,Janeiro/2023,2023-01-31T00:00:00.000Z,BRPNRCR02M14,RENDIMENTO,2023-01-31T00:00:00.000Z,,
11,BRPNRCR03M13,2023-02-14T00:00:00.000Z,0.78,Janeiro/2023,2023-01-31T00:00:00.000Z,BRPNRCR03M13,RENDIMENTO,2023-01-31T00:00:00.000Z,,
12,BRPNRCR01M15,2023-01-13T00:00:00.000Z,2.46,12/2022,2022-12-29T00:00:00.000Z,BRPNRCR01M15,RENDIMENTO,2022-12-29T00:00:00.000Z,,
13,BRPNRCR02M14,2023-01-13T00:00:00.000Z,1.53,12/2022,2022-12-29T00:00:00.000Z,BRPNRCR02M14,RENDIMENTO,2022-12-29T00:00:00.000Z,,
14,BRPNRCR03M13,2023-01-13T00:00:00.000Z,0.41,12/2022,2022-12-29T00:00:00.000Z,BRPNRCR03M13,RENDIMENTO,2022-12-29T00:00:00.000Z,,
0,BRPQAGCTF009,2023-07-14T00:00:00.000Z,0.44,Junho/2023,2023-06-30T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2023-06-30T00:00:00.000Z,,PQAG11
1,BRPQAGCTF009,2023-06-15T00:00:00.000Z,0.44,Maio/2023,2023-05-31T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2023-05-31T00:00:00.000Z,,PQAG11
2,BRPQAGCTF009,2023-05-15T00:00:00.000Z,0.44,Abril/2023,2023-04-28T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2023-04-28T00:00:00.000Z,,PQAG11
3,BRPQAGCTF009,2023-04-17T00:00:00.000Z,0.44,Março/2023,2023-03-31T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2023-03-31T00:00:00.000Z,,PQAG11
4,BRPQAGCTF009,2023-03-14T00:00:00.000Z,0.44,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2023-02-28T00:00:00.000Z,,PQAG11
5,BRPQAGCTF009,2023-02-14T00:00:00.000Z,0.44,Janeiro/2023,2023-01-31T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2023-01-31T00:00:00.000Z,,PQAG11
6,BRPQAGCTF009,2023-01-13T00:00:00.000Z,0.44,Dezembro/2022,2022-12-29T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2022-12-29T00:00:00.000Z,,PQAG11
7,BRPQAGCTF009,2022-12-14T00:00:00.000Z,0.44,Novembro/2022,2022-11-30T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2022-11-30T00:00:00.000Z,,PQAG11
8,BRPQAGCTF009,2022-11-16T00:00:00.000Z,0.44,Outubro/2022,2022-10-31T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2022-10-31T00:00:00.000Z,,PQAG11
9,BRPQAGCTF009,2022-10-17T00:00:00.000Z,0.42,Setembro/2022,2022-09-30T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2022-09-30T00:00:00.000Z,,PQAG11
10,BRPQAGCTF009,2022-09-15T00:00:00.000Z,0.42,Agosto/2022,2022-08-31T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2022-08-31T00:00:00.000Z,,PQAG11
11,BRPQAGCTF009,2022-08-12T00:00:00.000Z,0.42,Julho/2022,2022-07-29T00:00:00.000Z,BRPQAGCTF009,RENDIMENTO,2022-07-29T00:00:00.000Z,,PQAG11
0,BRPATCCTF002,2023-08-24T00:00:00.000Z,1.43862970224,JULHO/2023,2023-07-25T00:00:00.000Z,BRPATCCTF002,AMORTIZACAO RF,2023-07-25T00:00:00.000Z,,PATC11
1,BRPATCCTF002,2023-07-10T00:00:00.000Z,0.58,Junho/2023,2023-06-30T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2023-06-30T00:00:00.000Z,,PATC11
2,BRPATCCTF002,2023-06-23T00:00:00.000Z,1.33137029775,JUNHO/2023,2023-06-05T00:00:00.000Z,BRPATCCTF002,AMORTIZACAO RF,2023-06-05T00:00:00.000Z,,PATC11
3,BRPATCCTF002,2023-06-09T00:00:00.000Z,0.31,Maio/2023,2023-05-31T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2023-05-31T00:00:00.000Z,,PATC11
4,BRPATCCTF002,2023-05-09T00:00:00.000Z,0.31,Abril/2023,2023-04-28T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2023-04-28T00:00:00.000Z,,PATC11
5,BRPATCCTF002,2023-04-11T00:00:00.000Z,0.27,Março/2023,2023-03-31T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2023-03-31T00:00:00.000Z,,PATC11
6,BRPATCCTF002,2023-03-08T00:00:00.000Z,0.22,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2023-02-28T00:00:00.000Z,,PATC11
7,BRPATCCTF002,2023-02-08T00:00:00.000Z,0.22,Janeiro/2023,2023-01-31T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2023-01-31T00:00:00.000Z,,PATC11
8,BRPATCCTF002,2023-01-09T00:00:00.000Z,0.34,Dezembro/2022,2022-12-29T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2022-12-29T00:00:00.000Z,,PATC11
9,BRPATCCTF002,2023-01-11T00:00:00.000Z,2.87,DEZEMBRO/2022,2022-12-23T00:00:00.000Z,BRPATCCTF002,AMORTIZACAO RF,2022-12-23T00:00:00.000Z,,PATC11
10,BRPATCCTF002,2022-12-08T00:00:00.000Z,0.28,Novembro/2022,2022-11-30T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2022-11-30T00:00:00.000Z,,PATC11
11,BRPATCCTF002,2022-11-09T00:00:00.000Z,5.75,NOVEMBRO/2022,2022-11-01T00:00:00.000Z,BRPATCCTF002,AMORTIZACAO RF,2022-11-01T00:00:00.000Z,,PATC11
12,BRPATCCTF002,2022-11-09T00:00:00.000Z,0.4,Outubro/2022,2022-10-31T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2022-10-31T00:00:00.000Z,,PATC11
13,BRPATCCTF002,2022-10-10T00:00:00.000Z,0.4,Setembro/2022,2022-09-30T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2022-09-30T00:00:00.000Z,,PATC11
14,BRPATCCTF002,2022-09-09T00:00:00.000Z,0.34,Agosto/2022,2022-08-31T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2022-08-31T00:00:00.000Z,,PATC11
15,BRPATCCTF002,2022-08-26T00:00:00.000Z,1.95,2022,2022-08-19T00:00:00.000Z,BRPATCCTF002,AMORTIZACAO RF,2022-08-19T00:00:00.000Z,,PATC11
16,BRPATCCTF002,2022-08-08T00:00:00.000Z,0.92,julho/2022,2022-07-29T00:00:00.000Z,BRPATCCTF002,RENDIMENTO,2022-07-29T00:00:00.000Z,,PATC11
0,BRPATLCTF003,2023-07-10T00:00:00.000Z,0.54,06-2023/2023,2023-06-30T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2023-06-30T00:00:00.000Z,,PATL11
1,BRPATLCTF003,2023-06-09T00:00:00.000Z,0.6,05-2023/2023,2023-05-31T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2023-05-31T00:00:00.000Z,,PATL11
2,BRPATLCTF003,2023-05-09T00:00:00.000Z,0.6,04-2023/2023,2023-04-28T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2023-04-28T00:00:00.000Z,,PATL11
3,BRPATLCTF003,2023-04-11T00:00:00.000Z,0.6,03-2023/2023,2023-03-31T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2023-03-31T00:00:00.000Z,,PATL11
4,BRPATLCTF003,2023-03-08T00:00:00.000Z,0.6,02-2023/2023,2023-02-28T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2023-02-28T00:00:00.000Z,,PATL11
5,BRPATLCTF003,2023-02-08T00:00:00.000Z,0.58,01-2023/2023,2023-01-31T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2023-01-31T00:00:00.000Z,,PATL11
6,BRPATLCTF003,2023-01-09T00:00:00.000Z,0.58,12-2022/2022,2022-12-29T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2022-12-29T00:00:00.000Z,,PATL11
7,BRPATLCTF003,2022-12-08T00:00:00.000Z,0.58,11-2022/2022,2022-11-30T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2022-11-30T00:00:00.000Z,,PATL11
8,BRPATLCTF003,2022-11-09T00:00:00.000Z,0.58,10-2022/2022,2022-10-31T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2022-10-31T00:00:00.000Z,,PATL11
9,BRPATLCTF003,2022-10-10T00:00:00.000Z,0.58,09-2022/2022,2022-09-30T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2022-09-30T00:00:00.000Z,,PATL11
10,BRPATLCTF003,2022-09-09T00:00:00.000Z,0.58,08-2022/2022,2022-08-31T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2022-08-31T00:00:00.000Z,,PATL11
11,BRPATLCTF003,2022-08-08T00:00:00.000Z,0.58,07-2022/2022,2022-07-29T00:00:00.000Z,BRPATLCTF003,RENDIMENTO,2022-07-29T00:00:00.000Z,,PATL11
0,BRPEMACTF003,2023-07-14T00:00:00.000Z,1.402,Junho/2023,2023-06-30T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2023-06-30T00:00:00.000Z,,PEMA11
1,BRPEMACTF003,2023-06-15T00:00:00.000Z,0.64,Maio/2023,2023-05-31T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2023-05-31T00:00:00.000Z,,PEMA11
2,BRPEMACTF003,2023-05-15T00:00:00.000Z,1.087,Abril/2023,2023-04-28T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2023-04-28T00:00:00.000Z,,PEMA11
3,BRPEMACTF003,2023-04-17T00:00:00.000Z,0.413,Março/2023,2023-03-31T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2023-03-31T00:00:00.000Z,,PEMA11
4,BRPEMACTF003,2023-03-14T00:00:00.000Z,0.2325005,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2023-02-28T00:00:00.000Z,,PEMA11
5,BRPEMACTF003,2023-02-14T00:00:00.000Z,0.56,jan/23/2023,2023-01-31T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2023-01-31T00:00:00.000Z,,PEMA11
6,BRPEMACTF003,2023-01-12T00:00:00.000Z,0.389,Dezembro/2022,2022-12-29T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2022-12-29T00:00:00.000Z,,PEMA11
7,BRPEMACTF003,2022-12-14T00:00:00.000Z,0.808,Novembro/2022,2022-11-30T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2022-11-30T00:00:00.000Z,,PEMA11
8,BRPEMACTF003,2022-11-16T00:00:00.000Z,0.5,Outubro/2022,2022-10-31T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2022-10-31T00:00:00.000Z,,PEMA11
9,BRPEMACTF003,2022-10-17T00:00:00.000Z,0.665,09/22/2022,2022-09-30T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2022-09-30T00:00:00.000Z,,PEMA11
10,BRPEMACTF003,2022-09-15T00:00:00.000Z,0.92350625,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2022-08-31T00:00:00.000Z,,PEMA11
11,BRPEMACTF003,2022-08-12T00:00:00.000Z,1.171,Julho/2022,2022-07-29T00:00:00.000Z,BRPEMACTF003,RENDIMENTO,2022-07-29T00:00:00.000Z,,PEMA11
0,BRPORDCTF005,2023-07-07T00:00:00.000Z,1.08,JUNHO/2023,2023-06-30T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2023-06-30T00:00:00.000Z,,PORD11
1,BRPORDCTF005,2023-06-07T00:00:00.000Z,1.05,MAIO/2023,2023-05-31T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2023-05-31T00:00:00.000Z,,PORD11
2,BRPORDCTF005,2023-05-08T00:00:00.000Z,1.0,ABRIL/2023,2023-04-28T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2023-04-28T00:00:00.000Z,,PORD11
3,BRPORDCTF005,2023-04-10T00:00:00.000Z,1.0,MARÇO/2023,2023-03-31T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2023-03-31T00:00:00.000Z,,PORD11
4,BRPORDCTF005,2023-03-07T00:00:00.000Z,1.05,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2023-02-28T00:00:00.000Z,,PORD11
5,BRPORDCTF005,2023-02-07T00:00:00.000Z,1.12,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2023-01-31T00:00:00.000Z,,PORD11
6,BRPORDCTF005,2023-01-06T00:00:00.000Z,0.91,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2022-12-29T00:00:00.000Z,,PORD11
7,BRPORDCTF005,2022-12-07T00:00:00.000Z,0.9,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2022-11-30T00:00:00.000Z,,PORD11
8,BRPORDCTF005,2022-11-08T00:00:00.000Z,0.9,OUTUBRO/2022,2022-10-31T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2022-10-31T00:00:00.000Z,,PORD11
9,BRPORDCTF005,2022-10-07T00:00:00.000Z,1.1,SETEMBRO/2022,2022-09-30T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2022-09-30T00:00:00.000Z,,PORD11
10,BRPORDCTF005,2022-09-08T00:00:00.000Z,1.15,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2022-08-31T00:00:00.000Z,,PORD11
11,BRPORDCTF005,2022-08-05T00:00:00.000Z,1.5,JULHO/2022,2022-07-29T00:00:00.000Z,BRPORDCTF005,RENDIMENTO,2022-07-29T00:00:00.000Z,,PORD11
0,BRPLRICTF000,2023-07-07T00:00:00.000Z,0.02726475,JUNHO/2023,2023-06-30T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2023-06-30T00:00:00.000Z,,PLRI11
1,BRPLRICTF000,2023-07-07T00:00:00.000Z,0.15047633,JUNHO/2023,2023-06-30T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2023-06-30T00:00:00.000Z,,PLRI11
2,BRPLRICTF000,2023-06-07T00:00:00.000Z,0.04943386,MAIO/2023,2023-05-31T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2023-05-31T00:00:00.000Z,,PLRI11
3,BRPLRICTF000,2023-06-07T00:00:00.000Z,0.35640551,MAIO/2023,2023-05-31T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2023-05-31T00:00:00.000Z,,PLRI11
4,BRPLRICTF000,2023-05-08T00:00:00.000Z,0.06837818,ABRIL/2023,2023-04-28T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2023-04-28T00:00:00.000Z,,PLRI11
5,BRPLRICTF000,2023-05-08T00:00:00.000Z,0.06278641,ABRIL/2023,2023-04-28T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2023-04-28T00:00:00.000Z,,PLRI11
6,BRPLRICTF000,2023-04-10T00:00:00.000Z,0.11135989,MARÇO/2023,2023-03-31T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2023-03-31T00:00:00.000Z,,PLRI11
7,BRPLRICTF000,2023-04-10T00:00:00.000Z,0.1420003,MARÇO/2023,2023-03-31T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2023-03-31T00:00:00.000Z,,PLRI11
8,BRPLRICTF000,2023-03-07T00:00:00.000Z,0.15395908,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2023-02-28T00:00:00.000Z,,PLRI11
9,BRPLRICTF000,2023-03-07T00:00:00.000Z,0.03382237,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2023-02-28T00:00:00.000Z,,PLRI11
10,BRPLRICTF000,2023-02-07T00:00:00.000Z,0.10912986,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2023-01-31T00:00:00.000Z,,PLRI11
11,BRPLRICTF000,2023-02-07T00:00:00.000Z,0.02394005,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2023-01-31T00:00:00.000Z,,PLRI11
12,BRPLRICTF000,2023-01-06T00:00:00.000Z,0.1870474,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2022-12-29T00:00:00.000Z,,PLRI11
13,BRPLRICTF000,2023-01-06T00:00:00.000Z,0.45042343,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2022-12-29T00:00:00.000Z,,PLRI11
14,BRPLRICTF000,2022-12-07T00:00:00.000Z,0.11778808,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2022-11-30T00:00:00.000Z,,PLRI11
15,BRPLRICTF000,2022-12-07T00:00:00.000Z,0.19112138,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2022-11-30T00:00:00.000Z,,PLRI11
16,BRPLRICTF000,2022-11-08T00:00:00.000Z,0.13860791,OUTUBRO/2022,2022-10-31T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2022-10-31T00:00:00.000Z,,PLRI11
17,BRPLRICTF000,2022-11-08T00:00:00.000Z,0.06570343,OUTUBRO/2022,2022-10-31T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2022-10-31T00:00:00.000Z,,PLRI11
18,BRPLRICTF000,2022-10-07T00:00:00.000Z,0.32192208,SETEMBRO/2022,2022-09-30T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2022-09-30T00:00:00.000Z,,PLRI11
19,BRPLRICTF000,2022-10-07T00:00:00.000Z,1.39301027,SETEMBRO/2022,2022-09-30T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2022-09-30T00:00:00.000Z,,PLRI11
20,BRPLRICTF000,2022-09-08T00:00:00.000Z,0.09095511,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2022-08-31T00:00:00.000Z,,PLRI11
21,BRPLRICTF000,2022-09-08T00:00:00.000Z,0.28885881,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2022-08-31T00:00:00.000Z,,PLRI11
22,BRPLRICTF000,2022-08-05T00:00:00.000Z,0.24847485,JULHO/2022,2022-07-29T00:00:00.000Z,BRPLRICTF000,RENDIMENTO,2022-07-29T00:00:00.000Z,,PLRI11
23,BRPLRICTF000,2022-08-05T00:00:00.000Z,0.19305046,JULHO/2022,2022-07-29T00:00:00.000Z,BRPLRICTF000,AMORTIZACAO RF,2022-07-29T00:00:00.000Z,,PLRI11
0,BRPRSVCTF008,2020-11-06T00:00:00.000Z,190.0,Outubro/2020,2020-10-29T00:00:00.000Z,BRPRSVCTF008,AMORTIZACAO RF,2020-10-29T00:00:00.000Z,,PRSV11
1,BRPRSVCTF008,2020-11-27T00:00:00.000Z,14.1,Outubro/2020,2020-10-29T00:00:00.000Z,BRPRSVCTF008,AMORTIZACAO RF,2020-10-29T00:00:00.000Z,,PRSV11
